,rnd,period,step,currentBid,currentAsk,buy,sell,price,sale,currentBidIdx_0,currentBidIdx_1,currentBidIdx_2,currentBidIdx_3,currentAskIdx_0,currentAskIdx_1,currentAskIdx_2,currentAskIdx_3,bids_0,bids_1,bids_2,bids_3,asks_0,asks_1,asks_2,asks_3,bprofit,sprofit,currentBidIdx,currentAskIdx,tprofit,bids,asks
3960,247,0,8,53.5,54.1,True,True,53.8,True,False,False,False,True,False,True,False,False,39.2,37.7,44.1,53.5,77.1,54.1,76.8,68.7,27.148936197346387,9.78724380890327,3,1,36.93618000624966,"[39.2, 37.7, 44.1, 53.5]","[77.1, 54.1, 76.8, 68.7]"
3961,247,0,9,77.6,65.1,True,True,71.35,True,False,True,False,False,True,False,False,False,40.0,77.6,43.9,75.1,65.1,71.5,65.3,65.4,9.418523264809693,14.293044799759514,1,0,23.711568064569207,"[40.0, 77.6, 43.9, 75.1]","[65.1, 71.5, 65.3, 65.4]"
3962,247,0,10,74.8,63.6,True,True,69.2,True,False,False,False,True,False,False,False,True,59.4,51.6,49.3,74.8,,87.9,86.3,63.6,8.352378652882464,17.70644078425392,3,3,26.058819437136385,"[59.4, 51.6, 49.3, 74.8]","[nan, 87.9, 86.3, 63.6]"
3963,247,0,11,73.3,63.6,True,True,68.45,True,False,False,True,False,False,False,False,True,38.0,58.3,73.3,58.7,,76.4,87.9,63.6,6.522977884331695,15.32268368587684,2,3,21.845661570208534,"[38.0, 58.3, 73.3, 58.7]","[nan, 76.4, 87.9, 63.6]"
3964,247,0,12,73.7,70.0,True,True,71.85,True,False,True,False,False,False,False,True,False,40.7,73.7,,61.0,,80.8,70.0,,6.883393137649293,15.337010942141582,1,2,22.220404079790875,"[40.7, 73.7, nan, 61.0]","[nan, 80.8, 70.0, nan]"
3965,247,0,13,65.3,67.7,True,True,66.5,True,True,False,False,False,False,False,True,False,65.3,,,65.0,,83.9,67.7,,8.824668090203318,2.742717106421509,0,2,11.567385196624826,"[65.3, nan, nan, 65.0]","[nan, 83.9, 67.7, nan]"
3966,247,0,14,53.8,71.3,True,True,62.55,True,False,False,False,True,False,True,False,False,,,,53.8,,71.3,,,14.964201344598095,9.952267635476744,3,1,24.91646898007484,"[nan, nan, nan, 53.8]","[nan, 71.3, nan, nan]"
3967,247,0,15,67.2,85.1,False,True,67.2,True,False,False,False,True,False,True,False,False,,,,67.2,,85.1,,,0.44635780305972617,9.493768867035989,3,1,9.940126670095715,"[nan, nan, nan, 67.2]","[nan, 85.1, nan, nan]"
3968,248,0,0,81.6,58.1,True,True,69.85,True,True,False,False,False,False,False,False,True,81.6,55.1,52.2,70.2,80.8,79.8,87.0,58.1,15.96676151265649,21.44672719372508,0,3,37.41348870638157,"[81.6, 55.1, 52.2, 70.2]","[80.8, 79.8, 87.0, 58.1]"
3969,248,0,1,52.1,53.6,True,True,52.85,True,False,False,False,True,False,False,False,True,40.2,38.6,35.8,52.1,77.3,84.3,55.0,53.6,25.125269547166504,2.9756078819168152,3,3,28.10087742908332,"[40.2, 38.6, 35.8, 52.1]","[77.3, 84.3, 55.0, 53.6]"
3970,248,0,2,60.3,51.6,True,True,55.95,True,True,False,False,False,True,False,False,False,60.3,51.6,42.8,36.4,51.6,74.0,68.3,73.9,22.886863357462218,13.446488448651472,0,0,36.33335180611369,"[60.3, 51.6, 42.8, 36.4]","[51.6, 74.0, 68.3, 73.9]"
3971,248,0,3,77.0,58.7,True,True,67.85,True,False,False,True,False,False,False,True,False,73.8,55.8,77.0,74.8,78.3,68.3,58.7,68.0,12.58034241666077,23.8578227126063,2,2,36.43816512926707,"[73.8, 55.8, 77.0, 74.8]","[78.3, 68.3, 58.7, 68.0]"
3972,248,0,4,76.2,50.4,True,True,63.3,True,False,True,False,False,False,False,True,False,58.3,76.2,61.1,67.3,87.6,75.0,50.4,62.1,18.441755798621628,17.380654409253452,1,2,35.82241020787508,"[58.3, 76.2, 61.1, 67.3]","[87.6, 75.0, 50.4, 62.1]"
3973,248,0,5,73.3,54.2,True,True,63.75,True,False,False,True,False,False,False,True,False,37.4,37.1,73.3,66.3,68.6,64.0,54.2,68.0,12.216300381203126,14.92547874660616,2,2,27.141779127809286,"[37.4, 37.1, 73.3, 66.3]","[68.6, 64.0, 54.2, 68.0]"
3974,248,0,6,75.0,57.7,True,True,66.35,True,True,False,False,False,True,False,False,False,75.0,66.4,53.4,73.4,57.7,88.8,59.4,77.6,9.955250478981483,16.27297677637366,0,0,26.228227255355144,"[75.0, 66.4, 53.4, 73.4]","[57.7, 88.8, 59.4, 77.6]"
3975,248,0,7,69.3,69.9,True,True,69.6,True,True,False,False,False,False,True,False,False,69.3,61.2,41.5,58.5,76.1,69.9,84.3,73.8,2.2600210166782233,23.565162456628876,0,1,25.8251834733071,"[69.3, 61.2, 41.5, 58.5]","[76.1, 69.9, 84.3, 73.8]"
3976,248,0,8,74.6,61.0,True,True,67.8,True,False,True,False,False,False,False,False,True,,74.6,64.2,62.2,87.4,86.4,78.3,61.0,13.009071611252793,13.870684003759557,1,3,26.87975561501235,"[nan, 74.6, 64.2, 62.2]","[87.4, 86.4, 78.3, 61.0]"
3977,248,0,9,73.7,63.1,True,True,68.4,True,False,False,False,True,True,False,False,False,,56.2,52.8,73.7,63.1,76.3,69.1,74.9,7.140537280531021,14.516949204934946,3,0,21.657486485465967,"[nan, 56.2, 52.8, 73.7]","[63.1, 76.3, 69.1, 74.9]"
3978,248,0,10,72.5,49.9,True,True,61.2,True,False,False,False,True,False,True,False,False,,55.7,48.8,72.5,68.4,49.9,78.3,86.6,12.341407320534486,13.698203910022833,3,1,26.03961123055732,"[nan, 55.7, 48.8, 72.5]","[68.4, 49.9, 78.3, 86.6]"
3979,248,0,11,75.8,54.7,True,True,65.25,True,False,True,False,False,False,True,False,False,,75.8,35.9,59.6,83.0,54.7,71.4,77.9,11.72803928255118,17.16419902297733,1,1,28.892238305528508,"[nan, 75.8, 35.9, 59.6]","[83.0, 54.7, 71.4, 77.9]"
3980,248,0,12,70.4,75.6,False,True,70.4,True,False,False,False,True,True,False,False,False,,51.8,63.3,70.4,75.6,76.2,88.6,79.0,3.1360438930999663,13.57783631407159,3,0,16.713880207171556,"[nan, 51.8, 63.3, 70.4]","[75.6, 76.2, 88.6, 79.0]"
3981,248,0,13,73.4,60.5,True,True,66.95,True,False,True,False,False,False,False,True,False,,73.4,35.2,,,80.1,60.5,86.9,8.372554202660552,11.586725312435831,1,2,19.959279515096384,"[nan, 73.4, 35.2, nan]","[nan, 80.1, 60.5, 86.9]"
3982,248,0,14,52.1,77.3,False,False,,False,False,False,True,False,False,False,False,True,,,52.1,,,85.0,,77.3,0.0,0.0,2,3,0.0,"[nan, nan, 52.1, nan]","[nan, 85.0, nan, 77.3]"
3983,248,0,15,71.8,85.1,False,True,71.8,True,False,False,True,False,False,False,False,True,,,71.8,,,86.4,,85.1,0.3258140186532046,10.402590315719621,2,3,10.728404334372826,"[nan, nan, 71.8, nan]","[nan, 86.4, nan, 85.1]"
3984,249,0,0,82.3,44.8,True,True,63.55,True,False,False,True,False,False,False,False,True,79.3,50.9,82.3,65.4,78.0,89.1,60.0,44.8,24.990743404863025,23.796070486055328,2,3,48.78681389091835,"[79.3, 50.9, 82.3, 65.4]","[78.0, 89.1, 60.0, 44.8]"
3985,249,0,1,84.8,49.6,True,True,67.2,True,False,False,False,True,True,False,False,False,52.7,41.7,52.4,84.8,49.6,54.1,55.8,49.6,20.13702573583491,27.353988228833046,3,0,47.49101396466796,"[52.7, 41.7, 52.4, 84.8]","[49.6, 54.1, 55.8, 49.6]"
3986,249,0,2,79.7,53.4,True,True,66.55,True,False,False,True,False,False,False,True,False,73.0,66.8,79.7,36.0,70.9,60.6,53.4,60.1,18.062404921780924,23.925712624954443,2,2,41.98811754673537,"[73.0, 66.8, 79.7, 36.0]","[70.9, 60.6, 53.4, 60.1]"
3987,249,0,3,69.8,45.2,True,True,57.5,True,False,False,False,True,True,False,False,False,65.7,53.8,53.4,69.8,45.2,81.9,48.9,49.4,22.560323648596466,12.82621325377928,3,0,35.386536902375745,"[65.7, 53.8, 53.4, 69.8]","[45.2, 81.9, 48.9, 49.4]"
3988,249,0,4,80.9,47.8,True,True,64.35,True,False,True,False,False,False,True,False,False,61.6,80.9,75.2,36.0,68.3,47.8,64.0,75.7,17.35787887126652,18.234503813895046,1,1,35.59238268516157,"[61.6, 80.9, 75.2, 36.0]","[68.3, 47.8, 64.0, 75.7]"
3989,249,0,5,75.2,61.3,True,True,68.25,True,False,False,False,True,False,True,False,False,49.2,60.4,72.6,75.2,77.5,61.3,65.1,87.0,10.624378702621982,21.228638528765366,3,1,31.853017231387348,"[49.2, 60.4, 72.6, 75.2]","[77.5, 61.3, 65.1, 87.0]"
3990,249,0,6,74.6,47.9,True,True,61.25,True,False,False,True,False,False,False,True,False,49.6,71.4,74.6,36.2,89.0,56.1,47.9,63.3,16.98007597808919,14.757893891309124,2,2,31.737969869398313,"[49.6, 71.4, 74.6, 36.2]","[89.0, 56.1, 47.9, 63.3]"
3991,249,0,7,69.4,53.2,True,True,61.300000000000004,True,True,False,False,False,False,False,False,True,69.4,52.1,65.1,61.1,73.2,66.2,66.6,53.2,24.16216739285732,14.227656756600602,0,3,38.38982414945792,"[69.4, 52.1, 65.1, 61.1]","[73.2, 66.2, 66.6, 53.2]"
3992,249,0,8,70.9,60.1,True,True,65.5,True,False,False,True,False,False,True,False,False,68.6,52.1,70.9,65.5,70.3,60.1,66.7,65.0,7.720464109879643,14.962452779664304,2,1,22.682916889543947,"[68.6, 52.1, 70.9, 65.5]","[70.3, 60.1, 66.7, 65.0]"
3993,249,0,9,61.6,49.4,True,True,55.5,True,True,False,False,False,False,False,True,False,61.6,57.9,,56.6,60.4,68.7,49.4,70.9,28.466440663868596,6.4162447729832905,0,2,34.88268543685189,"[61.6, 57.9, nan, 56.6]","[60.4, 68.7, 49.4, 70.9]"
3994,249,0,10,70.4,71.3,True,True,70.85,True,False,False,False,True,False,False,False,True,40.6,35.5,,70.4,86.6,85.2,87.4,71.3,7.265673969611797,12.714407541882402,3,3,19.9800815114942,"[40.6, 35.5, nan, 70.4]","[86.6, 85.2, 87.4, 71.3]"
3995,249,0,11,55.7,56.8,True,True,56.25,True,True,False,False,False,False,False,True,False,55.7,49.0,,,86.3,72.8,56.8,78.8,26.083147302920565,3.9152735814001076,0,2,29.998420884320673,"[55.7, 49.0, nan, nan]","[86.3, 72.8, 56.8, 78.8]"
3996,249,0,12,68.2,60.3,True,True,64.25,True,False,True,False,False,True,False,False,False,40.3,68.2,,,60.3,66.1,,67.3,17.409280573606125,13.203498986541383,1,0,30.61277956014751,"[40.3, 68.2, nan, nan]","[60.3, 66.1, nan, 67.3]"
3997,249,0,13,64.4,55.7,True,True,60.050000000000004,True,False,True,False,False,True,False,False,False,54.7,64.4,,,55.7,61.6,,77.4,16.46273860739617,5.99458971130543,1,0,22.4573283187016,"[54.7, 64.4, nan, nan]","[55.7, 61.6, nan, 77.4]"
3998,249,0,14,59.4,65.1,True,False,65.1,True,True,False,False,False,False,False,False,True,59.4,41.3,,,,84.3,,65.1,4.77057921933212,1.7696343402039787,0,3,6.540213559536099,"[59.4, 41.3, nan, nan]","[nan, 84.3, nan, 65.1]"
3999,249,0,15,74.6,54.3,True,True,64.44999999999999,True,False,True,False,False,False,True,False,False,,74.6,,,,54.3,,,10.420945463428069,12.329410786343004,1,1,22.750356249771073,"[nan, 74.6, nan, nan]","[nan, 54.3, nan, nan]"
4000,250,0,0,65.9,51.8,True,True,58.85,True,False,True,False,False,False,True,False,False,42.8,65.9,59.8,49.2,67.6,51.8,66.3,69.7,26.500193352035517,13.650539837676206,1,1,40.15073318971172,"[42.8, 65.9, 59.8, 49.2]","[67.6, 51.8, 66.3, 69.7]"
4001,250,0,1,60.9,58.4,True,True,59.65,True,False,False,True,False,False,False,True,False,48.0,39.9,60.9,40.9,67.5,87.8,58.4,84.7,17.12226799292649,16.28957046097483,2,2,33.41183845390132,"[48.0, 39.9, 60.9, 40.9]","[67.5, 87.8, 58.4, 84.7]"
4002,250,0,2,68.9,53.5,True,True,61.2,True,False,False,True,False,False,False,True,False,41.0,63.0,68.9,68.1,75.8,70.1,53.5,77.9,14.880737068871369,13.475154582421624,2,2,28.355891651292993,"[41.0, 63.0, 68.9, 68.1]","[75.8, 70.1, 53.5, 77.9]"
4003,250,0,3,80.9,60.2,True,True,70.55000000000001,True,False,False,False,True,True,False,False,False,62.1,51.1,52.3,80.9,60.2,89.9,80.2,74.6,16.147584961345643,21.59805926940298,3,0,37.745644230748624,"[62.1, 51.1, 52.3, 80.9]","[60.2, 89.9, 80.2, 74.6]"
4004,250,0,4,59.5,57.1,True,True,58.3,True,True,False,False,False,False,False,False,True,59.5,50.3,42.6,47.9,60.5,71.0,63.8,57.1,27.200327049665674,12.815511025083055,0,3,40.01583807474873,"[59.5, 50.3, 42.6, 47.9]","[60.5, 71.0, 63.8, 57.1]"
4005,250,0,5,51.9,50.7,True,True,51.3,True,False,True,False,False,False,True,False,False,37.1,51.9,42.8,45.9,65.5,50.7,58.7,72.9,29.807130857412957,4.3663170538775375,1,1,34.173447911290495,"[37.1, 51.9, 42.8, 45.9]","[65.5, 50.7, 58.7, 72.9]"
4006,250,0,6,77.7,66.2,True,True,71.95,True,True,False,False,False,False,False,False,True,77.7,59.4,52.2,68.1,82.1,87.2,72.7,66.2,10.957976507603775,20.67860081530329,0,3,31.636577322907065,"[77.7, 59.4, 52.2, 68.1]","[82.1, 87.2, 72.7, 66.2]"
4007,250,0,7,78.0,54.4,True,True,66.2,True,True,False,False,False,False,False,True,False,78.0,57.8,51.6,62.6,83.5,64.3,54.4,55.6,16.29818222077938,11.836803057643202,0,2,28.134985278422583,"[78.0, 57.8, 51.6, 62.6]","[83.5, 64.3, 54.4, 55.6]"
4008,250,0,8,50.6,65.4,True,False,65.4,True,False,False,True,False,False,False,True,False,48.7,43.1,50.6,50.0,70.2,87.7,65.4,87.2,5.422557805593314,6.057969792514719,2,2,11.480527598108033,"[48.7, 43.1, 50.6, 50.0]","[70.2, 87.7, 65.4, 87.2]"
4009,250,0,9,62.3,59.0,True,True,60.65,True,False,False,False,True,False,False,False,True,35.7,50.9,44.1,62.3,81.3,71.0,,59.0,20.258107456238115,8.248044630175237,3,3,28.50615208641335,"[35.7, 50.9, 44.1, 62.3]","[81.3, 71.0, nan, 59.0]"
4010,250,0,10,77.6,61.8,True,True,69.69999999999999,True,False,True,False,False,False,True,False,False,66.4,77.6,60.0,45.2,86.5,61.8,,85.4,9.063488518244895,21.04151247507899,1,1,30.105000993323884,"[66.4, 77.6, 60.0, 45.2]","[86.5, 61.8, nan, 85.4]"
4011,250,0,11,67.8,51.7,True,True,59.75,True,False,False,False,True,False,True,False,False,59.1,37.3,57.7,67.8,74.3,51.7,,65.2,9.943766919999149,8.142869967576871,3,1,18.08663688757602,"[59.1, 37.3, 57.7, 67.8]","[74.3, 51.7, nan, 65.2]"
4012,250,0,12,50.2,60.8,True,False,60.8,True,False,True,False,False,True,False,False,False,44.8,50.2,46.4,48.1,60.8,,,80.2,16.601459824407854,9.255832224582647,1,0,25.8572920489905,"[44.8, 50.2, 46.4, 48.1]","[60.8, nan, nan, 80.2]"
4013,250,0,13,60.3,56.8,True,True,58.55,True,False,False,False,True,True,False,False,False,38.7,,37.7,60.3,56.8,,,63.6,10.878132004856525,5.92660425169953,3,0,16.804736256556055,"[38.7, nan, 37.7, 60.3]","[56.8, nan, nan, 63.6]"
4014,250,0,14,42.3,60.8,True,False,60.8,True,True,False,False,False,False,False,False,True,42.3,,36.1,,75.5,,,60.8,12.599054006636493,2.203401916725845,0,3,14.802455923362338,"[42.3, nan, 36.1, nan]","[75.5, nan, nan, 60.8]"
4015,250,0,15,46.6,56.9,True,False,56.9,True,False,False,True,False,True,False,False,False,,,46.6,,56.9,,,,11.298298751792068,1.544409121227737,2,0,12.842707873019805,"[nan, nan, 46.6, nan]","[56.9, nan, nan, nan]"
4016,251,0,0,79.8,49.6,True,True,64.7,True,False,True,False,False,False,False,True,False,50.2,79.8,78.1,40.7,61.4,77.2,49.6,75.5,20.605408032869278,15.21395460223652,1,2,35.8193626351058,"[50.2, 79.8, 78.1, 40.7]","[61.4, 77.2, 49.6, 75.5]"
4017,251,0,1,78.4,47.0,True,True,62.7,True,False,False,False,True,True,False,False,False,43.2,67.7,74.8,78.4,47.0,84.3,66.2,62.3,22.719588475279423,16.645104388793577,3,0,39.364692864073,"[43.2, 67.7, 74.8, 78.4]","[47.0, 84.3, 66.2, 62.3]"
4018,251,0,2,92.6,49.6,True,True,71.1,True,True,False,False,False,True,False,False,False,92.6,45.6,60.3,37.7,49.6,70.9,88.7,63.3,21.880952812100603,23.476186510904,0,0,45.3571393230046,"[92.6, 45.6, 60.3, 37.7]","[49.6, 70.9, 88.7, 63.3]"
4019,251,0,3,73.1,69.5,True,True,71.3,True,False,True,False,False,False,True,False,False,49.6,73.1,39.8,37.2,83.6,69.5,87.5,83.8,9.592394275611824,27.667918212215433,1,1,37.26031248782726,"[49.6, 73.1, 39.8, 37.2]","[83.6, 69.5, 87.5, 83.8]"
4020,251,0,4,70.5,65.5,True,True,68.0,True,False,False,False,True,False,True,False,False,66.1,36.4,64.2,70.5,81.5,65.5,85.9,79.6,13.840121741431801,21.639419116253904,3,1,35.479540857685706,"[66.1, 36.4, 64.2, 70.5]","[81.5, 65.5, 85.9, 79.6]"
4021,251,0,5,60.7,42.1,True,True,51.400000000000006,True,False,False,False,True,False,False,False,True,40.2,52.6,60.4,60.7,57.3,70.4,66.0,42.1,24.042428041888968,10.944532408082118,3,3,34.986960449971086,"[40.2, 52.6, 60.4, 60.7]","[57.3, 70.4, 66.0, 42.1]"
4022,251,0,6,54.5,59.1,True,True,56.8,True,False,False,False,True,False,False,False,True,35.3,42.9,46.5,54.5,77.9,90.0,78.2,59.1,16.940338442996037,13.410778639144247,3,3,30.351117082140284,"[35.3, 42.9, 46.5, 54.5]","[77.9, 90.0, 78.2, 59.1]"
4023,251,0,7,78.0,53.1,True,True,65.55,True,False,False,True,False,False,False,True,False,64.8,67.9,78.0,,56.7,57.9,53.1,86.7,13.597385609391836,15.326215460276018,2,2,28.923601069667853,"[64.8, 67.9, 78.0, nan]","[56.7, 57.9, 53.1, 86.7]"
4024,251,0,8,74.0,65.4,True,True,69.7,True,False,False,True,False,False,True,False,False,49.4,42.3,74.0,,83.4,65.4,87.4,70.4,7.575975352319105,15.987856853614133,2,1,23.563832205933238,"[49.4, 42.3, 74.0, nan]","[83.4, 65.4, 87.4, 70.4]"
4025,251,0,9,55.1,53.8,True,True,54.45,True,True,False,False,False,True,False,False,False,55.1,39.2,40.4,,53.8,88.9,82.5,89.4,25.526239223824987,4.862959000893909,0,0,30.389198224718896,"[55.1, 39.2, 40.4, nan]","[53.8, 88.9, 82.5, 89.4]"
4026,251,0,10,60.5,50.1,True,True,55.3,True,False,True,False,False,False,False,False,True,55.5,60.5,41.7,,89.0,74.1,70.4,50.1,20.556484925034667,6.347539782744988,1,3,26.904024707779655,"[55.5, 60.5, 41.7, nan]","[89.0, 74.1, 70.4, 50.1]"
4027,251,0,11,78.2,56.0,True,True,67.1,True,True,False,False,False,False,False,False,True,78.2,49.1,74.8,,62.4,82.9,78.7,56.0,12.460865475991085,12.761258555120321,0,3,25.222124031111406,"[78.2, 49.1, 74.8, nan]","[62.4, 82.9, 78.7, 56.0]"
4028,251,0,12,59.5,73.0,True,False,73.0,True,False,False,True,False,False,True,False,False,40.9,43.0,59.5,,82.5,73.0,81.4,,2.7768429006680435,12.617772437544609,2,1,15.394615338212652,"[40.9, 43.0, 59.5, nan]","[82.5, 73.0, 81.4, nan]"
4029,251,0,13,75.1,66.5,True,True,70.8,True,True,False,False,False,False,False,True,False,75.1,57.0,70.9,,88.4,,66.5,,7.679703789444218,17.31462707206952,0,2,24.99433086151374,"[75.1, 57.0, 70.9, nan]","[88.4, nan, 66.5, nan]"
4030,251,0,14,56.9,59.3,True,True,58.099999999999994,True,False,False,True,False,True,False,False,False,,43.1,56.9,,59.3,,70.7,,14.834014612073148,4.467668277988913,2,0,19.30168289006206,"[nan, 43.1, 56.9, nan]","[59.3, nan, 70.7, nan]"
4031,251,0,15,36.9,62.1,True,False,62.1,True,False,True,False,False,False,False,True,False,,36.9,,,,,62.1,,10.368325652702403,7.047802582482802,1,2,17.416128235185205,"[nan, 36.9, nan, nan]","[nan, nan, 62.1, nan]"
4032,252,0,0,52.7,55.9,True,True,54.3,True,False,True,False,False,True,False,False,False,38.3,52.7,44.7,41.8,55.9,72.0,86.2,71.7,35.23247047338826,13.296149568358608,1,0,48.52862004174687,"[38.3, 52.7, 44.7, 41.8]","[55.9, 72.0, 86.2, 71.7]"
4033,252,0,1,72.6,49.5,True,True,61.05,True,False,True,False,False,False,True,False,False,45.8,72.6,60.2,68.1,51.4,49.5,73.7,57.0,21.845693905782,14.749113950645189,1,1,36.59480785642719,"[45.8, 72.6, 60.2, 68.1]","[51.4, 49.5, 73.7, 57.0]"
4034,252,0,2,68.4,50.3,True,True,59.35,True,False,False,True,False,False,False,True,False,43.2,57.5,68.4,51.5,79.4,82.9,50.3,88.0,17.430620459198217,13.760900807242308,2,2,31.191521266440525,"[43.2, 57.5, 68.4, 51.5]","[79.4, 82.9, 50.3, 88.0]"
4035,252,0,3,59.8,65.6,True,True,62.699999999999996,True,False,False,True,False,True,False,False,False,53.6,46.2,59.8,50.5,65.6,78.6,83.5,69.8,13.268271612458157,18.910961106581716,2,0,32.179232719039874,"[53.6, 46.2, 59.8, 50.5]","[65.6, 78.6, 83.5, 69.8]"
4036,252,0,4,57.1,58.6,True,True,57.85,True,False,False,False,True,False,True,False,False,46.7,39.5,49.7,57.1,60.2,58.6,79.5,72.9,36.57915854971029,9.164467219780903,3,1,45.743625769491196,"[46.7, 39.5, 49.7, 57.1]","[60.2, 58.6, 79.5, 72.9]"
4037,252,0,5,70.8,70.2,True,True,70.5,True,False,True,False,False,False,True,False,False,37.4,70.8,42.4,39.7,87.0,70.2,74.6,84.7,10.130323618876275,15.121609721163793,1,1,25.25193334004007,"[37.4, 70.8, 42.4, 39.7]","[87.0, 70.2, 74.6, 84.7]"
4038,252,0,6,78.8,46.1,True,True,62.45,True,True,False,False,False,False,False,False,True,78.8,51.4,49.3,38.6,90.0,70.6,87.2,46.1,18.139699680616417,16.671955076784734,0,3,34.81165475740115,"[78.8, 51.4, 49.3, 38.6]","[90.0, 70.6, 87.2, 46.1]"
4039,252,0,7,76.8,71.3,True,True,74.05,True,False,True,False,False,False,False,True,False,75.1,76.8,44.1,49.5,71.6,82.3,71.3,84.9,4.511002809008119,27.455182100189496,1,2,31.966184909197615,"[75.1, 76.8, 44.1, 49.5]","[71.6, 82.3, 71.3, 84.9]"
4040,252,0,8,83.3,59.0,True,True,71.15,True,False,False,False,True,False,True,False,False,60.0,,67.1,83.3,75.6,59.0,85.6,80.2,15.021921916224485,15.565330045282401,3,1,30.587251961506887,"[60.0, nan, 67.1, 83.3]","[75.6, 59.0, 85.6, 80.2]"
4041,252,0,9,52.2,56.0,True,True,54.1,True,True,False,False,False,False,False,True,False,52.2,,43.1,50.8,72.3,,56.0,65.1,22.18936625722629,6.753939503828683,0,2,28.943305761054972,"[52.2, nan, 43.1, 50.8]","[72.3, nan, 56.0, 65.1]"
4042,252,0,10,42.0,64.3,True,False,64.3,True,True,False,False,False,False,False,True,False,42.0,,39.4,36.1,66.2,,64.3,64.3,9.87869246222418,8.100889996583234,0,2,17.979582458807414,"[42.0, nan, 39.4, 36.1]","[66.2, nan, 64.3, 64.3]"
4043,252,0,11,55.6,57.4,True,True,56.5,True,False,False,True,False,True,False,False,False,44.6,,55.6,43.4,57.4,,,78.2,19.417552787714243,7.911803303029004,2,0,27.329356090743246,"[44.6, nan, 55.6, 43.4]","[57.4, nan, nan, 78.2]"
4044,252,0,12,63.6,69.1,True,True,66.35,True,False,False,True,False,True,False,False,False,43.4,,63.6,43.6,69.1,,,85.5,7.757911830967402,12.988849431252177,2,0,20.74676126221958,"[43.4, nan, 63.6, 43.6]","[69.1, nan, nan, 85.5]"
4045,252,0,13,48.1,78.7,True,True,63.400000000000006,True,False,False,False,True,False,False,False,True,44.4,,,48.1,,,,78.7,18.117384365912528,16.690035852358797,3,3,34.807420218271325,"[44.4, nan, nan, 48.1]","[nan, nan, nan, 78.7]"
4046,252,0,14,48.6,72.1,False,False,,False,True,False,False,False,False,False,False,True,48.6,,,44.1,,,,72.1,0.0,0.0,0,3,0.0,"[48.6, nan, nan, 44.1]","[nan, nan, nan, 72.1]"
4047,252,0,15,55.2,80.6,False,True,55.2,True,True,False,False,False,False,False,False,True,55.2,,,47.6,,,,80.6,16.875996012211004,4.5951073761236785,0,3,21.471103388334683,"[55.2, nan, nan, 47.6]","[nan, nan, nan, 80.6]"
4048,253,0,0,65.3,49.0,True,True,57.15,True,True,False,False,False,False,False,True,False,65.3,42.7,43.5,53.9,63.0,83.9,49.0,88.3,20.63861493563703,12.58106053530345,0,2,33.21967547094048,"[65.3, 42.7, 43.5, 53.9]","[63.0, 83.9, 49.0, 88.3]"
4049,253,0,1,67.0,58.7,True,True,62.85,True,False,False,False,True,False,False,True,False,40.4,58.5,63.6,67.0,65.9,85.0,58.7,82.7,18.492377536930114,15.709900294491483,3,2,34.2022778314216,"[40.4, 58.5, 63.6, 67.0]","[65.9, 85.0, 58.7, 82.7]"
4050,253,0,2,73.7,51.7,True,True,62.7,True,True,False,False,False,True,False,False,False,73.7,60.2,70.9,38.3,51.7,77.8,53.5,84.6,14.285633192681743,15.186093987672784,0,0,29.471727180354527,"[73.7, 60.2, 70.9, 38.3]","[51.7, 77.8, 53.5, 84.6]"
4051,253,0,3,62.9,64.0,True,True,63.45,True,True,False,False,False,True,False,False,False,62.9,55.4,54.4,57.2,64.0,67.2,86.1,80.0,13.313659309010632,13.744650458764504,0,0,27.058309767775135,"[62.9, 55.4, 54.4, 57.2]","[64.0, 67.2, 86.1, 80.0]"
4052,253,0,4,76.7,57.3,True,True,67.0,True,False,False,False,True,False,False,False,True,73.4,39.0,44.1,76.7,88.9,59.6,70.7,57.3,12.458263888432754,16.215538501234803,3,3,28.673802389667557,"[73.4, 39.0, 44.1, 76.7]","[88.9, 59.6, 70.7, 57.3]"
4053,253,0,5,70.1,56.0,True,True,63.05,True,False,False,True,False,True,False,False,False,60.1,39.9,70.1,60.9,56.0,69.0,75.4,84.9,19.909321221029316,10.499856542497668,2,0,30.409177763526984,"[60.1, 39.9, 70.1, 60.9]","[56.0, 69.0, 75.4, 84.9]"
4054,253,0,6,64.4,59.4,True,True,61.900000000000006,True,False,False,True,False,False,False,False,True,63.3,55.1,64.4,55.7,63.6,73.2,72.4,59.4,18.406689182980358,5.833516431369588,2,3,24.240205614349946,"[63.3, 55.1, 64.4, 55.7]","[63.6, 73.2, 72.4, 59.4]"
4055,253,0,7,80.9,65.7,True,True,73.30000000000001,True,False,True,False,False,False,True,False,False,38.0,80.9,68.5,41.9,78.4,65.7,67.8,75.6,14.324788235546123,26.172851879089656,1,1,40.49764011463578,"[38.0, 80.9, 68.5, 41.9]","[78.4, 65.7, 67.8, 75.6]"
4056,253,0,8,60.4,53.7,True,True,57.05,True,False,False,True,False,True,False,False,False,54.7,55.9,60.4,37.3,53.7,87.2,74.9,68.5,20.429076551216426,3.48634790404261,2,0,23.915424455259036,"[54.7, 55.9, 60.4, 37.3]","[53.7, 87.2, 74.9, 68.5]"
